"HHSize" "Owner" "HHGender" "HHRace" "HHHisp" "HHAge" "HHRelate"
1 NA 1 8 1 21 1
5 1 2 NA 1 30 1
3 NA 1 1 NA 46 1
1 1 1 NA NA 69 1
1 2 1 NA NA 33 1
1 1 1 1 1 70 1
3 1 1 NA 1 47 1
3 1 1 NA 1 52 1
1 NA 1 6 1 54 1
2 1 2 2 NA 63 1
1 1 1 1 1 64 1
3 1 1 1 2 44 1
1 1 1 1 1 59 1
2 1 1 1 1 52 1
4 2 2 1 NA 55 1
1 1 2 1 NA 54 1
1 NA 2 NA 1 63 1
4 1 1 1 1 43 1
1 1 1 NA 1 47 1
1 1 1 1 1 91 1
2 2 1 1 1 36 1
3 NA 1 NA NA 43 1
1 1 1 1 1 91 1
1 2 1 1 1 95 1
1 1 1 NA NA 61 1
4 NA 2 1 NA 39 1
2 2 1 1 5 79 1
2 1 2 6 1 59 1
4 NA 2 1 NA 41 1
1 NA 1 1 1 59 1
1 1 1 1 1 58 1
1 1 2 1 NA 66 1
2 2 2 NA 1 25 1
4 1 2 NA 1 40 1
1 1 1 1 1 35 1
1 NA 2 NA 1 59 1
1 NA 2 1 1 58 1
1 1 1 1 1 60 1
2 NA 2 2 1 26 1
1 1 2 1 1 66 1
2 1 1 1 NA 37 1
1 1 2 2 1 32 1
1 1 1 1 1 57 1
1 1 2 NA 1 73 1
1 NA 1 6 1 57 1
2 1 1 1 1 44 1
1 1 1 NA 1 18 1
3 NA 1 NA 1 37 1
1 1 2 NA NA 42 1
3 2 1 NA NA 40 1
1 NA 1 NA NA 29 1
1 1 1 NA NA 30 1
1 NA 1 1 1 64 1
2 1 2 1 NA 58 1
3 NA 1 NA 5 58 1
5 1 1 1 NA 46 1
1 1 2 NA 1 68 1
1 1 1 NA NA 47 1
3 2 2 NA 1 51 1
2 NA 1 1 NA 71 1
2 NA 2 7 5 41 1
1 NA 2 1 NA 92 1
1 1 1 1 1 75 1
1 1 1 1 1 75 1
3 1 2 NA 1 80 1
4 NA 1 NA 5 69 1
4 1 1 1 1 46 1
4 1 2 NA 5 39 1
3 2 2 NA NA 23 1
1 1 2 NA 1 56 1
2 NA 2 2 1 26 1
3 1 1 1 1 57 1
1 1 1 1 1 62 1
1 NA 1 3 1 51 1
4 2 2 1 NA 25 1
1 1 1 NA NA 58 1
2 2 2 7 NA 36 1
1 1 1 1 NA 67 1
5 2 1 1 5 37 1
1 1 1 NA 1 79 1
3 1 1 NA 1 41 1
1 1 1 1 1 72 1
2 1 2 NA 1 41 1
1 NA 1 1 1 38 1
2 1 1 NA 1 95 1
3 NA 1 1 1 72 1
2 1 1 1 1 57 1
2 NA 1 1 1 32 1
4 1 2 2 NA 85 1
1 NA 1 1 1 67 1
2 1 1 1 NA 59 1
1 1 2 NA 1 21 1
3 2 2 1 1 32 1
1 2 1 3 NA 63 1
1 1 1 1 1 30 1
4 1 1 2 1 82 1
1 1 1 1 1 39 1
3 1 2 1 1 50 1
1 1 1 1 1 80 1
2 NA 2 1 1 51 1
2 2 2 1 1 31 1
1 1 2 1 1 21 1
1 NA 2 1 1 56 1
1 1 2 2 1 73 1
2 NA 1 1 NA 39 1
4 1 2 NA NA 39 1
1 1 1 NA 1 72 1
3 1 2 NA 1 35 1
3 1 1 NA 1 56 1
4 1 1 NA 2 43 1
2 1 1 NA 1 81 1
3 1 1 1 NA 48 1
2 1 2 1 NA 47 1
4 2 2 1 NA 21 1
1 NA 2 1 1 39 1
1 1 1 1 1 85 1
1 1 1 1 2 76 1
1 NA 1 1 1 43 1
1 NA 1 1 NA 70 1
1 1 1 1 1 26 1
1 1 1 1 NA 60 1
2 1 1 1 1 41 1
2 2 2 2 1 55 1
1 NA 1 1 1 68 1
1 NA 2 NA 1 28 1
1 1 2 1 1 53 1
1 1 2 NA 1 80 1
4 2 2 NA NA 27 1
1 NA 1 1 1 79 1
2 NA 1 1 1 57 1
5 1 1 1 NA 48 1
1 NA 2 NA 1 20 1
3 1 1 1 1 44 1
1 NA 1 1 1 79 1
3 1 1 4 1 43 1
1 1 1 1 NA 67 1
4 1 1 NA 2 50 1
1 1 1 NA NA 41 1
1 2 2 NA 1 36 1
3 2 2 1 NA 48 1
2 NA 2 1 1 52 1
1 NA 2 1 NA 28 1
1 1 1 NA NA 60 1
3 1 1 1 1 39 1
2 2 2 1 4 66 1
1 2 2 7 2 70 1
2 1 1 NA NA 52 1
3 1 1 1 1 44 1
4 1 1 NA NA 33 1
1 NA 1 NA 1 51 1
4 1 2 1 1 64 1
3 1 2 NA NA 48 1
1 1 2 4 1 64 1
1 NA 1 1 1 69 1
2 1 1 1 1 66 1
1 1 1 NA 1 65 1
1 1 2 1 NA 50 1
3 1 1 1 1 49 1
1 1 2 NA 1 53 1
2 NA 1 NA NA 54 1
1 1 2 NA 1 27 1
2 NA 1 2 1 17 1
1 2 1 1 1 42 1
1 NA 1 NA 1 49 1
2 1 1 1 1 45 1
1 1 2 NA 1 67 1
3 1 1 7 3 18 1
1 NA 2 2 NA 57 1
1 2 2 1 NA 34 1
3 1 2 NA 2 43 1
1 2 2 1 1 72 1
1 1 1 1 1 66 1
2 NA 2 1 NA 25 1
1 1 1 1 1 29 1
2 NA 2 6 NA 54 1
1 1 1 NA 1 70 1
4 1 2 1 2 54 1
2 1 1 1 NA 64 1
1 NA 2 NA NA 52 1
1 1 2 NA 1 55 1
3 1 1 NA 1 50 1
1 1 1 1 1 86 1
2 2 2 9 2 43 1
2 NA 2 1 1 42 1
1 NA 1 NA NA 52 1
4 NA 2 1 1 23 1
3 NA 1 NA 1 37 1
1 2 2 2 1 69 1
1 1 2 1 1 64 1
4 1 2 NA NA 48 1
2 NA 1 1 1 63 1
2 NA 1 1 1 37 1
2 1 1 1 1 40 1
1 NA 1 1 1 69 1
2 2 1 NA 2 37 1
3 NA 1 NA 1 52 1
2 1 2 1 1 72 1
5 1 1 1 1 43 1
2 1 1 1 1 53 1
1 1 1 1 NA 85 1
1 NA 1 1 1 65 1
1 NA 2 NA 2 32 1
1 1 1 NA NA 49 1
1 1 1 1 NA 52 1
3 1 1 1 NA 89 1
1 NA 1 1 NA 39 1
2 2 1 NA 1 34 1
2 NA 1 1 1 74 1
1 2 2 NA 2 53 1
2 1 2 NA 1 72 1
1 NA 1 NA 1 60 1
1 1 2 NA 1 61 1
1 1 1 1 1 53 1
1 1 1 1 1 62 1
1 NA 1 1 1 67 1
4 2 2 NA NA 37 1
1 NA 2 2 1 84 1
3 2 2 6 1 30 1
2 NA 1 NA 1 55 1
2 1 2 1 1 33 1
1 1 1 NA 1 80 1
1 NA 1 1 NA 19 1
5 1 1 1 NA 57 1
1 NA 2 1 NA 65 1
4 NA 2 NA 1 64 1
3 1 2 1 1 50 1
1 NA 1 1 1 18 1
3 NA 1 1 1 66 1
1 1 1 1 1 80 1
1 1 1 1 NA 67 1
3 1 2 1 1 47 1
1 1 1 NA NA 82 1
2 1 2 NA 1 58 1
2 2 2 NA 1 50 1
3 1 1 1 NA 59 1
1 1 1 1 NA 24 1
3 1 1 NA 1 45 1
3 NA 1 1 1 74 1
2 1 1 1 NA 17 1
1 1 2 NA 1 78 1
1 1 2 2 1 86 1
1 1 1 NA 1 63 1
1 1 1 2 NA 38 1
1 2 2 1 NA 79 1
1 NA 1 NA NA 64 1
3 1 2 1 3 43 1
1 1 1 1 NA 51 1
1 1 1 NA 1 18 1
1 NA 1 1 1 74 1
1 1 2 1 NA 85 1
3 NA 1 1 NA 32 1
3 NA 1 1 NA 50 1
3 1 1 1 NA 51 1
2 1 1 1 NA 63 1
1 1 1 1 1 67 1
1 1 1 1 1 54 1
4 NA 2 1 NA 55 1
3 1 1 NA NA 55 1
1 1 2 1 1 39 1
1 1 2 NA 1 47 1
2 1 2 1 3 94 1
2 1 1 1 1 48 1
1 1 1 NA 1 72 1
1 1 1 1 1 43 1
1 2 2 1 NA 28 1
4 2 2 1 2 89 1
2 NA 1 1 NA 90 1
1 NA 2 1 2 93 1
3 NA 1 1 1 43 1
1 1 1 1 1 73 1
2 1 1 NA NA 68 1
3 NA 1 1 2 34 1
1 1 2 1 1 83 1
1 1 2 1 1 78 1
2 2 1 1 2 31 1
2 1 1 1 1 38 1
3 NA 2 NA 1 64 1
2 1 2 2 1 36 1
2 NA 1 1 NA 52 1
4 1 1 1 4 41 1
2 2 1 7 5 73 1
1 1 2 1 1 42 1
1 NA 2 NA NA 40 1
1 2 1 2 1 51 1
1 2 1 NA NA 30 1
3 1 2 NA 1 57 1
1 1 1 1 1 49 1
2 1 2 1 1 42 1
2 1 1 NA 1 43 1
3 NA 1 7 5 54 1
1 NA 1 1 1 30 1
1 1 1 NA 1 48 1
1 NA 1 1 1 38 1
2 2 2 2 1 54 1
3 NA 2 1 1 35 1
1 1 2 1 NA 87 1
3 2 1 1 NA 32 1
1 NA 1 NA 1 74 1
5 2 2 1 1 71 1
5 1 1 1 1 50 1
3 1 1 1 1 46 1
4 1 2 NA NA 36 1
2 1 1 1 1 58 1
1 2 2 1 1 94 1
2 NA 2 1 1 74 1
1 1 2 1 NA 54 1
1 NA 1 1 5 70 1
1 1 1 1 1 52 1
1 NA 1 1 1 18 1
1 2 1 1 NA 84 1
3 1 1 NA 1 52 1
1 1 1 1 NA 60 1
2 1 2 NA 1 49 1
1 1 2 NA 1 61 1
2 1 2 1 NA 66 1
3 NA 1 1 1 51 1
1 1 2 NA 1 66 1
2 2 2 1 NA 42 1
1 NA 2 1 1 73 1
2 1 1 NA NA 73 1
3 1 2 6 1 59 1
2 NA 1 1 1 61 1
1 NA 1 1 1 57 1
2 NA 2 NA NA 57 1
3 2 2 1 2 24 1
1 2 2 NA 3 26 1
1 1 1 1 NA 50 1
1 1 2 1 1 71 1
1 1 1 1 1 85 1
1 1 1 NA 1 52 1
1 1 2 1 1 76 1
1 2 1 NA NA 59 1
1 NA 1 NA 1 76 1
1 1 2 1 NA 86 1
1 NA 1 1 NA 77 1
1 2 1 4 NA 23 1
1 NA 2 1 NA 61 1
1 1 2 1 1 58 1
2 NA 1 6 NA 39 1
1 NA 1 NA 1 41 1
1 NA 2 3 1 63 1
2 2 2 1 1 33 1
1 1 1 1 1 73 1
1 NA 2 1 1 29 1
1 1 1 NA NA 67 1
2 1 1 1 NA 59 1
1 NA 1 NA 1 28 1
1 NA 1 NA 1 45 1
1 NA 1 NA 1 66 1
2 2 2 7 NA 66 1
5 NA 2 NA 2 32 1
2 1 2 NA 1 26 1
1 1 1 NA 1 90 1
1 1 1 NA 1 63 1
2 NA 1 2 1 63 1
1 1 1 1 NA 56 1
3 1 2 1 NA 54 1
1 NA 1 1 1 70 1
3 NA 1 1 1 27 1
1 1 1 NA 1 68 1
2 1 1 NA 1 42 1
4 1 1 1 1 48 1
2 1 2 1 1 54 1
2 1 2 NA 1 31 1
2 1 1 1 1 56 1
1 1 2 NA NA 31 1
4 2 1 NA NA 42 1
2 NA 2 NA 1 44 1
2 1 1 NA 1 42 1
1 NA 1 1 NA 81 1
3 NA 1 NA 1 35 1
1 1 1 NA 1 76 1
1 1 2 NA NA 58 1
2 2 1 2 NA 73 1
1 2 1 NA 1 48 1
2 1 2 NA 1 52 1
2 NA 1 1 1 68 1
3 NA 2 NA 1 59 1
3 2 2 6 1 50 1
4 NA 1 NA 1 48 1
2 1 1 1 NA 58 1
1 1 1 NA NA 49 1
1 NA 1 1 1 48 1
2 2 2 1 1 31 1
1 1 1 1 1 70 1
3 NA 2 1 1 57 1
1 1 2 1 NA 61 1
1 1 2 1 1 58 1
1 2 1 NA 1 30 1
1 NA 1 NA 1 81 1
1 1 1 NA 1 76 1
1 1 2 NA NA 53 1
1 1 1 1 1 67 1
2 NA 1 1 1 50 1
3 2 1 NA NA 64 1
1 2 2 1 NA 67 1
2 NA 2 NA 1 89 1
1 NA 2 8 5 83 1
4 NA 2 2 1 36 1
1 2 1 1 NA 61 1
2 1 1 1 NA 22 1
1 NA 1 1 1 57 1
1 2 2 1 1 68 1
1 1 2 7 NA 48 1
1 1 1 2 1 51 1
1 NA 1 NA 1 91 1
3 NA 2 1 1 39 1
1 1 1 NA 1 58 1
2 NA 1 1 1 21 1
2 2 2 1 1 39 1
1 1 1 NA 1 36 1
1 1 2 NA 1 70 1
2 1 1 8 1 37 1
4 1 1 1 1 51 1
3 NA 2 NA NA 74 1
1 NA 2 1 NA 78 1
1 1 1 6 1 73 1
5 2 1 NA 1 80 1
1 1 2 1 1 65 1
1 2 1 1 1 35 1
1 1 1 1 NA 70 1
3 NA 2 NA 1 32 1
1 NA 1 1 1 51 1
1 1 2 1 1 62 1
1 NA 1 1 2 43 1
3 2 2 1 NA 50 1
2 2 1 2 1 26 1
3 2 1 1 NA 28 1
3 NA 1 1 1 40 1
3 NA 1 1 1 51 1
1 NA 2 1 1 83 1
3 1 2 1 2 25 1
1 1 2 1 1 42 1
3 NA 1 8 1 39 1
1 1 2 NA 1 54 1
4 NA 1 2 1 38 1
2 1 2 1 1 29 1
3 1 2 1 1 31 1
3 NA 1 1 1 33 1
3 NA 1 1 1 48 1
1 2 1 2 1 94 1
4 1 1 1 NA 60 1
2 1 1 1 NA 68 1
1 1 1 2 1 92 1
4 1 1 1 2 39 1
3 1 2 NA NA 64 1
1 NA 2 1 1 71 1
3 1 1 NA NA 44 1
1 1 1 1 1 66 1
2 1 1 1 1 25 1
2 1 2 1 1 35 1
1 1 1 1 NA 20 1
1 1 2 1 1 71 1
2 1 1 1 NA 51 1
3 NA 2 1 1 34 1
2 2 2 1 NA 36 1
1 1 1 1 1 69 1
2 NA 1 NA 1 48 1
3 1 1 1 NA 64 1
3 NA 1 7 2 52 1
1 1 1 1 1 71 1
1 1 1 1 NA 45 1
3 NA 1 1 1 41 1
3 1 2 NA 1 94 1
5 2 1 NA 2 44 1
3 1 1 NA 1 47 1
1 1 1 1 1 76 1
1 1 2 NA NA 69 1
2 2 1 NA 1 93 1
1 1 2 1 1 75 1
1 2 2 1 NA 29 1
1 1 2 1 1 75 1
1 NA 2 NA 1 59 1
1 2 1 NA 1 58 1
3 1 2 NA 1 48 1
2 NA 2 2 NA 36 1
1 NA 1 NA 1 52 1
1 NA 2 NA 2 49 1
1 1 2 NA 1 39 1
4 1 1 1 1 38 1
3 NA 1 NA NA 48 1
1 NA 1 1 1 70 1
4 2 1 NA 1 44 1
1 2 2 1 1 49 1
2 2 2 NA 1 95 1
1 1 1 1 NA 51 1
1 NA 1 1 NA 57 1
1 1 2 NA 1 67 1
4 NA 1 1 2 46 1
4 NA 1 2 NA 42 1
1 1 2 1 1 26 1
5 NA 2 6 1 70 1
1 NA 2 1 1 53 1
1 1 1 1 NA 58 1
1 1 2 1 1 61 1
3 1 1 NA NA 33 1
1 2 1 1 1 49 1
1 1 1 1 NA 34 1
1 1 2 NA 1 84 1
2 1 2 1 NA 51 1
1 1 2 6 NA 83 1
1 2 2 2 NA 31 1
1 1 1 2 1 49 1
4 1 1 1 1 71 1
5 2 2 1 NA 34 1
1 1 1 1 1 83 1
1 1 1 NA 1 67 1
2 1 1 1 NA 74 1
2 1 1 1 NA 69 1
2 2 2 2 1 56 1
1 1 1 1 1 77 1
2 1 1 1 1 67 1
2 1 1 NA NA 49 1
1 1 1 NA 1 65 1
1 NA 1 1 NA 66 1
4 2 2 NA 1 34 1
1 1 1 1 1 70 1
1 1 2 1 1 89 1
1 NA 2 1 NA 66 1
1 1 1 1 1 74 1
2 NA 1 9 NA 52 1
3 2 2 NA 1 40 1
1 1 1 NA 1 62 1
2 1 1 NA 1 35 1
2 NA 2 2 1 50 1
3 1 2 NA NA 62 1
1 NA 1 1 1 55 1
3 NA 2 1 1 38 1
3 2 1 6 1 23 1
3 1 2 1 1 35 1
1 NA 1 2 1 72 1
1 NA 1 NA 1 61 1
1 NA 1 1 NA 81 1
1 1 1 1 NA 76 1
3 NA 2 1 1 31 1
2 NA 1 NA NA 87 1
1 NA 1 1 1 30 1
1 1 2 1 1 51 1
2 1 2 NA 1 61 1
3 1 1 1 NA 55 1
1 1 1 1 NA 33 1
1 NA 1 NA 1 49 1
2 NA 1 NA NA 55 1
1 1 2 NA 1 65 1
1 NA 1 NA NA 75 1
1 NA 1 2 NA 57 1
3 NA 1 7 2 51 1
3 2 1 2 1 39 1
3 1 1 NA 1 43 1
1 2 1 NA 1 40 1
1 NA 1 NA 1 65 1
1 NA 2 1 NA 66 1
1 NA 1 1 1 26 1
2 1 2 NA 1 34 1
1 1 2 1 NA 70 1
1 1 1 1 1 69 1
1 NA 1 NA NA 64 1
2 2 1 1 2 45 1
1 2 2 1 1 24 1
5 NA 1 1 NA 19 1
4 1 2 1 1 40 1
2 1 2 1 1 59 1
1 2 2 1 1 69 1
2 1 2 1 NA 47 1
1 NA 1 1 1 72 1
2 1 2 1 NA 50 1
1 NA 1 NA 1 71 1
2 2 2 NA 1 41 1
1 1 2 NA NA 57 1
2 1 1 1 1 39 1
2 NA 1 1 NA 48 1
1 1 1 1 1 73 1
5 1 1 NA NA 43 1
1 1 2 NA 5 37 1
1 1 1 1 NA 57 1
1 NA 2 1 NA 64 1
1 1 1 NA NA 34 1
1 1 1 NA 1 78 1
1 1 1 NA NA 57 1
2 NA 1 1 NA 28 1
3 NA 2 NA 5 54 1
3 1 1 1 1 51 1
1 1 1 NA 2 64 1
1 NA 1 NA 1 39 1
1 1 2 1 1 56 1
3 1 2 NA 1 62 1
1 1 1 2 1 61 1
2 1 2 NA 1 18 1
1 1 1 NA NA 28 1
4 NA 2 1 NA 26 1
1 2 2 7 2 65 1
2 1 1 1 1 64 1
1 NA 1 1 1 35 1
1 1 2 NA NA 45 1
1 1 1 1 1 26 1
3 1 2 1 1 42 1
1 1 1 NA 1 74 1
1 1 1 1 1 67 1
1 2 2 1 1 71 1
4 1 1 2 1 61 1
1 1 1 1 1 67 1
5 1 1 1 3 20 1
2 1 1 NA 2 44 1
1 2 1 1 NA 30 1
2 2 1 NA NA 27 1
1 NA 1 1 1 59 1
1 1 2 NA NA 55 1
1 2 2 NA 1 65 1
1 NA 2 2 1 82 1
1 NA 2 1 NA 57 1
2 NA 2 1 2 20 1
3 1 2 NA 1 94 1
1 1 1 1 NA 73 1
1 1 1 NA 1 24 1
5 NA 1 1 5 88 1
1 1 2 1 1 62 1
3 NA 2 1 1 42 1
1 1 1 1 1 32 1
1 1 1 NA NA 94 1
3 1 1 NA 1 45 1
5 2 2 NA 3 29 1
2 1 2 NA 1 63 1
2 1 1 7 NA 45 1
2 1 2 1 1 46 1
4 2 2 1 2 41 1
1 2 1 1 1 52 1
4 NA 1 1 2 59 1
1 NA 1 NA NA 85 1
1 NA 1 8 NA 42 1
2 2 2 1 NA 61 1
3 NA 1 NA NA 70 1
4 1 2 2 1 43 1
1 1 2 1 NA 62 1
3 NA 1 1 1 30 1
1 1 1 1 1 89 1
1 1 1 NA NA 83 1
3 2 2 1 1 88 1
2 1 1 1 NA 40 1
3 2 1 6 1 34 1
2 1 1 NA 1 55 1
3 2 1 NA NA 47 1
1 1 1 1 1 73 1
1 1 2 1 NA 70 1
3 1 2 NA NA 42 1
1 1 2 NA 1 34 1
2 2 2 NA 1 42 1
1 NA 2 NA 1 59 1
1 1 1 NA 1 26 1
3 NA 2 1 1 59 1
4 NA 1 1 2 50 1
3 1 1 1 1 91 1
2 2 1 NA 1 53 1
3 1 1 NA NA 42 1
1 1 1 1 1 58 1
1 1 2 NA NA 28 1
3 NA 2 1 NA 54 1
1 1 1 1 1 68 1
5 1 2 NA 1 54 1
2 1 2 1 NA 63 1
4 1 1 1 1 65 1
1 2 1 NA 1 25 1
1 2 2 1 1 26 1
1 1 1 1 1 57 1
1 1 1 NA 1 67 1
2 2 2 7 2 24 1
1 1 1 NA NA 47 1
1 2 1 NA 5 56 1
1 1 1 1 1 24 1
1 2 2 1 NA 59 1
2 1 1 8 5 48 1
1 1 1 NA 1 17 1
3 NA 2 1 NA 95 1
2 1 2 NA 1 42 1
1 1 1 1 NA 55 1
1 NA 2 1 1 87 1
3 NA 1 NA 1 36 1
4 NA 2 1 NA 31 1
1 1 1 1 1 64 1
1 1 1 1 NA 60 1
1 1 1 1 NA 79 1
1 1 1 1 1 47 1
1 2 1 NA 1 35 1
3 1 1 1 1 34 1
3 1 1 1 1 18 1
1 1 1 NA 1 68 1
2 NA 2 NA 1 45 1
2 1 1 NA 1 57 1
3 1 1 NA 1 28 1
2 2 1 2 1 26 1
1 1 1 NA 1 62 1
2 NA 2 NA NA 28 1
3 1 1 1 1 95 1
2 2 1 1 1 51 1
1 1 1 1 1 43 1
1 NA 1 NA 1 30 1
1 NA 2 1 1 68 1
1 1 1 1 NA 35 1
1 NA 2 1 1 30 1
1 1 1 8 1 66 1
2 1 1 NA 1 62 1
1 1 1 1 1 74 1
1 1 1 NA 1 60 1
1 1 2 NA NA 22 1
3 1 1 NA 1 29 1
4 NA 1 2 1 50 1
1 NA 2 1 1 72 1
1 2 1 7 NA 43 1
2 NA 2 1 2 29 1
1 1 2 NA 1 60 1
3 2 1 NA NA 33 1
2 NA 2 1 1 59 1
1 2 2 NA 1 39 1
4 1 1 1 4 48 1
1 1 2 NA 1 46 1
4 2 1 NA 1 45 1
1 1 1 2 1 66 1
1 2 2 1 NA 75 1
2 1 2 1 1 43 1
3 1 2 1 NA 47 1
1 1 1 NA 1 90 1
1 1 1 NA 1 19 1
4 1 1 1 NA 31 1
5 1 1 1 1 36 1
2 1 1 1 1 80 1
1 NA 1 1 1 44 1
2 1 1 1 1 52 1
4 1 1 1 1 73 1
3 1 1 NA 1 42 1
2 1 2 NA 1 36 1
1 1 2 1 NA 74 1
1 NA 2 1 NA 83 1
1 1 2 1 NA 65 1
4 NA 2 7 2 36 1
3 1 1 1 1 58 1
1 1 1 1 1 76 1
2 1 1 NA NA 42 1
1 NA 1 1 1 70 1
2 1 1 NA NA 40 1
1 1 2 1 NA 32 1
3 2 2 NA 1 79 1
1 2 2 1 1 24 1
1 1 2 1 NA 62 1
1 2 1 1 1 49 1
1 2 1 NA 5 52 1
1 NA 1 1 1 73 1
1 1 1 1 1 77 1
3 1 1 1 NA 35 1
1 1 1 8 NA 66 1
1 1 1 1 1 58 1
4 NA 1 2 1 81 1
4 NA 1 1 2 40 1
2 NA 1 1 1 63 1
2 1 1 1 1 50 1
2 1 2 1 1 31 1
1 1 1 1 1 51 1
2 1 1 NA 1 50 1
1 1 2 1 NA 27 1
1 NA 2 NA NA 77 1
1 1 1 NA 1 62 1
3 1 1 1 1 51 1
1 NA 1 2 1 29 1
1 1 1 NA 1 57 1
1 1 2 1 1 57 1
4 1 1 1 NA 21 1
4 1 1 1 1 49 1
1 1 1 1 1 70 1
5 2 1 1 NA 24 1
1 NA 1 NA NA 83 1
2 NA 2 1 1 48 1
3 1 1 1 1 42 1
3 1 2 1 2 40 1
1 1 2 1 1 50 1
2 1 1 1 NA 40 1
1 1 2 1 NA 90 1
1 1 2 1 NA 59 1
1 1 1 1 NA 48 1
1 2 1 NA NA 31 1
2 2 2 1 NA 58 1
2 1 1 1 NA 56 1
3 2 2 NA 2 49 1
3 2 2 2 1 67 1
3 2 1 1 5 36 1
3 1 1 NA 1 36 1
1 1 2 1 1 74 1
1 2 2 2 1 33 1
1 1 1 1 NA 61 1
1 1 1 1 NA 56 1
3 NA 1 1 1 23 1
2 1 1 1 1 38 1
4 1 2 NA NA 33 1
2 NA 1 1 1 53 1
5 1 1 1 NA 62 1
1 2 1 1 NA 84 1
4 2 2 NA 1 30 1
2 1 2 1 1 20 1
1 NA 1 6 NA 32 1
3 1 1 1 NA 43 1
3 2 2 NA NA 84 1
2 NA 1 NA 1 42 1
2 1 2 4 1 62 1
2 1 2 NA 1 34 1
1 1 1 1 NA 73 1
1 1 1 1 1 53 1
2 1 2 NA NA 41 1
1 1 2 1 NA 70 1
1 2 1 7 NA 39 1
2 1 1 1 1 48 1
3 1 2 1 1 43 1
1 1 1 1 1 58 1
1 NA 2 1 2 32 1
1 NA 1 1 NA 63 1
1 NA 2 NA 1 71 1
3 2 2 NA NA 48 1
1 1 1 1 1 72 1
1 NA 1 1 1 83 1
1 NA 1 1 1 69 1
1 NA 1 1 NA 48 1
4 1 2 2 1 56 1
1 1 1 1 NA 59 1
4 1 1 1 1 44 1
1 NA 2 1 1 66 1
1 1 1 1 2 72 1
1 NA 1 1 1 23 1
1 1 1 NA 1 70 1
1 2 2 1 NA 49 1
3 1 1 NA 2 29 1
1 NA 2 1 1 26 1
2 1 2 1 1 77 1
1 1 2 NA NA 49 1
1 2 1 NA 1 49 1
1 NA 1 1 NA 54 1
3 1 1 3 NA 79 1
1 NA 1 1 1 55 1
3 1 2 1 1 41 1
1 NA 1 NA 1 23 1
1 1 1 1 NA 69 1
3 1 1 1 1 68 1
1 1 1 1 1 71 1
2 1 1 1 1 52 1
1 2 1 NA NA 41 1
1 2 1 1 NA 42 1
1 1 1 1 NA 62 1
3 NA 1 1 1 48 1
2 1 1 NA 1 44 1
1 2 2 1 1 78 1
1 NA 2 1 1 86 1
1 1 1 NA NA 72 1
3 1 1 NA NA 51 1
2 1 1 1 1 48 1
1 2 1 NA 1 53 1
3 1 2 NA 1 40 1
1 NA 2 1 1 61 1
1 1 1 1 1 78 1
4 2 2 1 1 32 1
3 1 1 NA 1 39 1
1 1 1 1 1 62 1
1 1 1 NA NA 63 1
1 2 1 NA 1 73 1
1 NA 2 1 NA 44 1
4 1 1 1 1 66 1
2 1 1 1 1 41 1
4 2 1 NA 2 46 1
1 NA 2 2 1 41 1
4 1 1 1 1 38 1
1 2 2 NA 1 25 1
5 1 1 1 2 35 1
3 1 1 NA 1 57 1
1 NA 2 1 NA 93 1
3 1 1 1 1 36 1
2 1 2 1 1 45 1
4 NA 2 6 1 48 1
5 1 1 NA 1 30 1
2 1 1 NA NA 54 1
1 NA 2 1 1 87 1
1 1 2 1 1 57 1
3 NA 1 NA NA 37 1
1 NA 1 NA NA 44 1
3 NA 1 2 1 48 1
1 1 1 NA 3 40 1
1 2 2 NA NA 20 1
1 NA 2 NA 1 48 1
1 NA 2 1 1 20 1
2 NA 2 NA 2 30 1
3 NA 1 6 NA 50 1
2 2 1 1 1 36 1
1 NA 2 2 1 39 1
1 NA 2 1 1 60 1
3 1 2 1 NA 29 1
1 NA 1 1 1 51 1
1 NA 2 1 NA 32 1
1 1 1 NA 1 24 1
3 1 1 NA NA 22 1
5 1 1 1 NA 34 1
2 NA 1 1 1 52 1
3 2 2 1 2 58 1
2 NA 1 1 1 50 1
2 NA 1 1 1 62 1
2 1 1 2 1 51 1
3 1 1 NA 1 58 1
3 2 2 1 1 29 1
1 2 1 6 1 65 1
2 NA 1 NA 1 49 1
2 NA 2 1 1 62 1
1 2 2 NA 1 48 1
3 1 1 1 NA 36 1
3 1 2 1 1 68 1
2 1 1 1 1 92 1
3 NA 1 1 NA 39 1
2 1 2 2 1 45 1
1 1 1 1 NA 63 1
1 2 2 1 1 45 1
1 1 1 NA 1 33 1
2 NA 1 1 1 70 1
2 2 2 NA NA 59 1
1 1 2 1 NA 94 1
2 2 2 2 1 41 1
1 2 2 2 NA 40 1
1 1 2 1 NA 21 1
1 2 2 NA 1 66 1
3 NA 2 1 1 64 1
1 1 2 1 NA 20 1
1 1 1 NA 1 59 1
2 2 1 NA 5 34 1
1 NA 2 2 1 77 1
1 2 1 1 1 86 1
2 2 1 NA 1 49 1
1 1 2 1 1 18 1
1 1 1 8 1 66 1
3 1 1 2 1 28 1
1 1 1 1 1 30 1
1 NA 1 NA 1 22 1
1 1 2 1 1 70 1
1 1 1 1 1 61 1
1 NA 1 1 1 61 1
2 NA 1 1 1 42 1
4 1 2 NA NA 33 1
2 2 2 NA 1 29 1
2 NA 2 NA NA 57 1
4 1 2 1 NA 37 1
3 1 2 1 1 26 1
