"HHSize" "Owner" "HHGender" "HHRace" "HHHisp" "HHAge" "HHRelate"
"1" "2" "1" "7" "5" "84" "1"
"1" "1" "1" "1" "1" "21" "1"
"3" "1" "2" "1" "1" "18" "1"
"1" "1" "2" "1" "1" "78" "1"
"2" "1" "1" "2" "1" "35" "1"
"1" "1" "1" "1" "4" "32" "1"
"3" "1" "2" "1" "1" "31" "1"
"1" "1" "2" "1" "1" "23" "1"
"1" "1" "2" "1" "1" "23" "1"
"1" "2" "2" "6" "1" "24" "1"
"1" "1" "2" "1" "1" "18" "1"
"2" "1" "2" "1" "1" "16" "1"
"1" "1" "2" "1" "2" "71" "1"
"1" "1" "1" "1" "1" "26" "1"
"1" "1" "2" "1" "1" "30" "1"
"2" "1" "1" "1" "1" "25" "1"
"1" "1" "1" "1" "1" "16" "1"
"3" "1" "1" "1" "1" "16" "1"
"1" "1" "2" "1" "3" "72" "1"
"1" "1" "2" "1" "3" "25" "1"
"2" "2" "1" "2" "2" "66" "1"
"1" "1" "2" "5" "1" "16" "1"
"1" "1" "1" "1" "1" "23" "1"
"1" "1" "2" "7" "1" "16" "1"
"1" "1" "1" "2" "4" "61" "1"
"2" "1" "2" "1" "5" "18" "1"
"1" "1" "2" "1" "1" "18" "1"
"2" "1" "2" "1" "1" "26" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "26" "1"
"2" "1" "2" "1" "1" "16" "1"
"2" "1" "2" "1" "1" "21" "1"
"3" "1" "2" "1" "1" "26" "1"
"1" "1" "2" "1" "1" "23" "1"
"2" "1" "2" "1" "1" "25" "1"
"2" "1" "2" "1" "1" "72" "1"
"1" "1" "1" "1" "3" "96" "1"
"3" "1" "1" "1" "3" "23" "1"
"2" "1" "2" "1" "1" "25" "1"
"1" "2" "1" "1" "1" "16" "1"
"1" "1" "1" "7" "1" "32" "1"
"1" "1" "1" "2" "2" "82" "1"
"1" "1" "2" "1" "1" "21" "1"
"1" "1" "2" "1" "1" "16" "1"
"2" "1" "1" "1" "1" "23" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "1" "1" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "43" "1"
"2" "1" "2" "1" "1" "16" "1"
"2" "1" "1" "1" "5" "26" "1"
"3" "1" "1" "1" "2" "16" "1"
"2" "1" "2" "7" "3" "28" "1"
"1" "1" "1" "2" "3" "80" "1"
"1" "1" "1" "1" "1" "29" "1"
"2" "1" "2" "4" "1" "16" "1"
"2" "1" "2" "1" "1" "23" "1"
"1" "2" "1" "1" "1" "16" "1"
"1" "1" "2" "6" "4" "87" "1"
"3" "2" "2" "1" "1" "44" "1"
"1" "1" "2" "1" "1" "96" "1"
"2" "1" "2" "1" "1" "92" "1"
"1" "1" "2" "1" "1" "23" "1"
"1" "1" "2" "1" "1" "16" "1"
"3" "1" "1" "2" "1" "24" "1"
"1" "1" "1" "1" "2" "26" "1"
"1" "1" "2" "1" "1" "64" "1"
"1" "2" "2" "1" "1" "17" "1"
"1" "1" "2" "1" "1" "18" "1"
"1" "1" "1" "1" "1" "21" "1"
"1" "1" "1" "1" "1" "23" "1"
"1" "1" "2" "1" "4" "16" "1"
"2" "2" "1" "1" "4" "22" "1"
"2" "1" "2" "8" "1" "68" "1"
"1" "1" "2" "1" "1" "32" "1"
"2" "1" "2" "9" "1" "16" "1"
"1" "1" "2" "1" "1" "18" "1"
"3" "1" "1" "1" "1" "16" "1"
"1" "2" "1" "1" "1" "58" "1"
"2" "2" "1" "2" "2" "35" "1"
"3" "1" "1" "6" "1" "44" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "2" "1" "5" "1" "23" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "2" "1" "1" "1" "16" "1"
"2" "1" "1" "5" "1" "16" "1"
"1" "2" "1" "1" "1" "71" "1"
"3" "1" "2" "1" "1" "96" "1"
"1" "1" "1" "2" "1" "16" "1"
"3" "1" "2" "1" "1" "21" "1"
"1" "1" "1" "1" "1" "84" "1"
"2" "1" "2" "1" "1" "16" "1"
"1" "2" "2" "1" "1" "16" "1"
"2" "1" "1" "1" "2" "22" "1"
"3" "1" "2" "1" "1" "21" "1"
"1" "1" "2" "1" "1" "71" "1"
"1" "2" "2" "1" "1" "16" "1"
"2" "1" "1" "1" "1" "31" "1"
"1" "1" "2" "1" "1" "29" "1"
"2" "1" "2" "1" "1" "16" "1"
"1" "2" "2" "1" "1" "60" "1"
"2" "1" "2" "1" "1" "87" "1"
"1" "1" "2" "1" "1" "16" "1"
"2" "1" "2" "1" "2" "66" "1"
"3" "1" "1" "1" "1" "68" "1"
"2" "1" "2" "1" "2" "29" "1"
"1" "2" "2" "1" "1" "16" "1"
"2" "1" "2" "8" "1" "80" "1"
"1" "1" "2" "1" "1" "23" "1"
"3" "1" "2" "1" "1" "20" "1"
"1" "2" "2" "1" "1" "18" "1"
"2" "1" "2" "1" "1" "33" "1"
"1" "1" "2" "1" "1" "16" "1"
"2" "1" "2" "1" "3" "16" "1"
"3" "1" "1" "1" "3" "16" "1"
"1" "1" "1" "1" "1" "21" "1"
"1" "1" "2" "1" "1" "26" "1"
"2" "1" "1" "2" "2" "32" "1"
"1" "1" "1" "1" "3" "16" "1"
"1" "2" "1" "4" "5" "36" "1"
"3" "1" "2" "1" "1" "26" "1"
"1" "1" "2" "1" "1" "92" "1"
"1" "1" "2" "1" "2" "20" "1"
"1" "1" "1" "2" "1" "82" "1"
"2" "1" "2" "7" "2" "28" "1"
"1" "1" "1" "1" "1" "25" "1"
"2" "1" "1" "2" "1" "53" "1"
"2" "1" "2" "1" "1" "33" "1"
"3" "1" "2" "1" "1" "29" "1"
"1" "1" "1" "2" "5" "82" "1"
"1" "1" "2" "1" "1" "18" "1"
"1" "2" "2" "2" "4" "44" "1"
"1" "1" "2" "1" "1" "65" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "2" "2" "35" "1"
"3" "1" "2" "1" "1" "18" "1"
"2" "1" "1" "1" "1" "18" "1"
"1" "1" "2" "1" "2" "87" "1"
"3" "1" "1" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "32" "1"
"1" "1" "2" "1" "1" "32" "1"
"2" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "18" "1"
"1" "1" "2" "1" "2" "16" "1"
"1" "1" "2" "1" "1" "96" "1"
"1" "2" "1" "2" "1" "17" "1"
"3" "1" "1" "4" "1" "55" "1"
"3" "1" "2" "1" "1" "16" "1"
"1" "2" "1" "2" "3" "82" "1"
"1" "1" "2" "1" "1" "18" "1"
"2" "1" "2" "1" "1" "44" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "43" "1"
"2" "1" "1" "4" "1" "26" "1"
"1" "1" "2" "1" "1" "55" "1"
"1" "1" "1" "1" "1" "71" "1"
"1" "1" "1" "1" "1" "29" "1"
"2" "1" "2" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "26" "1"
"1" "1" "2" "1" "1" "48" "1"
"1" "1" "2" "5" "1" "16" "1"
"1" "1" "2" "1" "1" "25" "1"
"1" "2" "1" "1" "1" "16" "1"
"3" "1" "2" "1" "1" "18" "1"
"1" "2" "1" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "25" "1"
"1" "1" "2" "1" "1" "23" "1"
"3" "1" "2" "1" "3" "37" "1"
"1" "1" "2" "1" "2" "72" "1"
"2" "1" "1" "2" "1" "84" "1"
"1" "1" "1" "1" "3" "82" "1"
"1" "1" "2" "1" "1" "16" "1"
"3" "1" "2" "1" "1" "29" "1"
"1" "1" "1" "1" "2" "26" "1"
"3" "2" "1" "1" "1" "25" "1"
"1" "1" "1" "2" "4" "63" "1"
"2" "2" "1" "2" "1" "20" "1"
"1" "1" "2" "1" "5" "16" "1"
"2" "1" "1" "1" "1" "16" "1"
"1" "1" "2" "1" "4" "16" "1"
"1" "1" "2" "1" "1" "38" "1"
"1" "2" "1" "2" "1" "85" "1"
"2" "1" "2" "2" "2" "48" "1"
"1" "1" "2" "1" "1" "21" "1"
"2" "1" "1" "1" "1" "84" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "67" "1"
"2" "2" "1" "4" "1" "48" "1"
"1" "1" "2" "5" "1" "19" "1"
"2" "1" "2" "1" "1" "23" "1"
"1" "2" "1" "1" "1" "18" "1"
"1" "1" "1" "2" "1" "49" "1"
"1" "1" "2" "1" "1" "16" "1"
"2" "1" "2" "1" "1" "16" "1"
"2" "1" "2" "1" "2" "48" "1"
"3" "1" "1" "1" "5" "45" "1"
"1" "1" "1" "1" "1" "38" "1"
"1" "2" "2" "1" "1" "30" "1"
"3" "1" "1" "1" "1" "16" "1"
"1" "2" "2" "1" "1" "43" "1"
"3" "2" "1" "1" "1" "96" "1"
"3" "2" "1" "2" "1" "24" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "30" "1"
"1" "1" "1" "1" "1" "71" "1"
"1" "2" "1" "7" "1" "16" "1"
"1" "1" "2" "1" "1" "73" "1"
"2" "1" "2" "1" "1" "16" "1"
"1" "1" "2" "1" "5" "16" "1"
"1" "1" "1" "1" "1" "79" "1"
"3" "1" "1" "1" "1" "16" "1"
"1" "2" "1" "1" "1" "19" "1"
"3" "1" "1" "1" "1" "26" "1"
"2" "1" "2" "1" "1" "25" "1"
"3" "1" "2" "1" "1" "78" "1"
"1" "1" "1" "6" "5" "55" "1"
"1" "1" "2" "1" "1" "16" "1"
"2" "1" "2" "1" "1" "20" "1"
"1" "2" "2" "1" "1" "65" "1"
"1" "1" "2" "1" "3" "26" "1"
"2" "1" "1" "1" "2" "35" "1"
"3" "1" "2" "1" "1" "44" "1"
"3" "1" "2" "1" "1" "16" "1"
"2" "1" "2" "1" "1" "96" "1"
"1" "2" "2" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "72" "1"
"2" "2" "2" "1" "1" "58" "1"
"3" "2" "2" "1" "1" "18" "1"
"1" "1" "2" "1" "1" "91" "1"
"1" "1" "1" "1" "5" "18" "1"
"1" "1" "2" "1" "1" "23" "1"
"2" "1" "2" "1" "1" "46" "1"
"1" "1" "2" "1" "5" "18" "1"
"1" "1" "2" "1" "1" "36" "1"
"1" "1" "1" "2" "1" "55" "1"
"1" "2" "1" "1" "1" "26" "1"
"3" "1" "2" "1" "1" "84" "1"
"1" "1" "2" "1" "3" "29" "1"
"1" "1" "2" "1" "2" "48" "1"
"3" "1" "2" "1" "2" "24" "1"
"1" "1" "2" "1" "1" "21" "1"
"3" "1" "1" "1" "1" "26" "1"
"2" "1" "2" "1" "1" "18" "1"
"1" "1" "1" "1" "2" "55" "1"
"2" "1" "2" "1" "1" "72" "1"
"2" "1" "2" "1" "1" "18" "1"
"1" "1" "2" "1" "1" "19" "1"
"1" "1" "2" "1" "1" "26" "1"
"2" "2" "1" "1" "5" "25" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "25" "1"
"2" "2" "2" "1" "1" "77" "1"
"1" "1" "2" "1" "2" "26" "1"
"2" "1" "2" "1" "1" "16" "1"
"3" "1" "2" "1" "1" "26" "1"
"1" "1" "1" "2" "1" "38" "1"
"2" "2" "1" "2" "4" "56" "1"
"1" "1" "2" "1" "5" "16" "1"
"1" "1" "2" "2" "3" "80" "1"
"1" "1" "2" "1" "1" "19" "1"
"3" "1" "2" "1" "1" "18" "1"
"1" "2" "2" "1" "2" "16" "1"
"1" "1" "2" "1" "1" "21" "1"
"2" "2" "1" "1" "1" "26" "1"
"1" "1" "2" "1" "1" "21" "1"
"1" "2" "2" "1" "1" "86" "1"
"1" "1" "2" "1" "3" "74" "1"
"1" "1" "2" "1" "1" "16" "1"
"3" "2" "2" "8" "5" "56" "1"
"2" "2" "2" "2" "1" "28" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "9" "3" "20" "1"
"2" "1" "1" "1" "3" "25" "1"
"1" "1" "2" "1" "1" "18" "1"
"2" "1" "2" "1" "1" "44" "1"
"1" "2" "2" "1" "1" "18" "1"
"1" "1" "2" "1" "1" "23" "1"
"1" "1" "2" "1" "1" "26" "1"
"1" "1" "2" "1" "4" "16" "1"
"1" "1" "1" "1" "1" "54" "1"
"1" "1" "2" "1" "1" "21" "1"
"1" "1" "1" "7" "5" "21" "1"
"1" "1" "1" "1" "5" "93" "1"
"3" "1" "2" "1" "1" "68" "1"
"1" "1" "2" "1" "1" "16" "1"
"3" "1" "2" "1" "3" "16" "1"
"2" "1" "2" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "2" "1" "7" "2" "95" "1"
"1" "1" "2" "1" "1" "25" "1"
"1" "2" "2" "1" "1" "36" "1"
"1" "1" "1" "1" "1" "18" "1"
"2" "1" "1" "1" "2" "36" "1"
"2" "1" "1" "2" "1" "44" "1"
"1" "1" "2" "1" "1" "79" "1"
"1" "1" "2" "1" "1" "23" "1"
"1" "1" "1" "1" "1" "20" "1"
"1" "1" "1" "1" "3" "18" "1"
"2" "1" "1" "1" "1" "23" "1"
"2" "2" "1" "3" "3" "25" "1"
"2" "1" "1" "1" "1" "21" "1"
"1" "1" "2" "1" "1" "18" "1"
"1" "1" "2" "1" "4" "34" "1"
"2" "1" "2" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "16" "1"
"2" "1" "2" "1" "1" "25" "1"
"1" "1" "2" "1" "1" "58" "1"
"1" "1" "2" "1" "1" "37" "1"
"3" "1" "2" "1" "1" "46" "1"
"2" "1" "2" "1" "3" "16" "1"
"1" "1" "2" "1" "1" "16" "1"
"3" "2" "2" "1" "3" "26" "1"
"1" "1" "2" "1" "3" "16" "1"
"2" "2" "2" "1" "1" "55" "1"
"2" "2" "1" "2" "3" "63" "1"
"2" "1" "2" "1" "4" "16" "1"
"1" "1" "1" "4" "1" "24" "1"
"2" "1" "1" "2" "1" "28" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "1" "2" "1" "2" "20" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "57" "1"
"1" "1" "2" "1" "1" "16" "1"
"2" "2" "2" "7" "2" "96" "1"
"1" "1" "1" "1" "1" "21" "1"
"1" "1" "1" "3" "1" "57" "1"
"1" "1" "1" "2" "1" "19" "1"
"2" "1" "1" "2" "5" "94" "1"
"1" "1" "2" "1" "1" "31" "1"
"3" "1" "2" "1" "1" "26" "1"
"3" "2" "1" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "2" "2" "1" "3" "16" "1"
"2" "2" "1" "1" "1" "19" "1"
"1" "1" "2" "7" "3" "41" "1"
"1" "1" "2" "1" "1" "18" "1"
"1" "1" "1" "2" "1" "35" "1"
"1" "1" "2" "1" "3" "35" "1"
"3" "1" "2" "1" "1" "26" "1"
"3" "1" "2" "1" "1" "44" "1"
"3" "1" "2" "1" "1" "44" "1"
"1" "1" "2" "9" "5" "44" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "2" "1" "5" "16" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "2" "2" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "24" "1"
"1" "1" "2" "1" "2" "53" "1"
"1" "1" "2" "1" "2" "91" "1"
"2" "1" "1" "1" "1" "25" "1"
"1" "2" "2" "1" "1" "20" "1"
"3" "1" "1" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "31" "1"
"1" "2" "2" "1" "1" "30" "1"
"3" "1" "1" "1" "1" "21" "1"
"2" "1" "1" "1" "1" "25" "1"
"1" "1" "2" "1" "5" "67" "1"
"1" "1" "2" "1" "1" "96" "1"
"1" "1" "2" "2" "4" "27" "1"
"2" "1" "2" "1" "1" "43" "1"
"2" "1" "2" "1" "1" "96" "1"
"3" "1" "2" "1" "5" "67" "1"
"1" "1" "1" "1" "1" "36" "1"
"3" "1" "1" "1" "1" "71" "1"
"2" "1" "2" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "72" "1"
"2" "1" "2" "1" "1" "37" "1"
"3" "1" "1" "2" "1" "50" "1"
"1" "1" "1" "1" "1" "17" "1"
"1" "1" "1" "1" "4" "29" "1"
"2" "1" "1" "9" "1" "34" "1"
"3" "1" "2" "1" "1" "58" "1"
"1" "1" "1" "1" "5" "17" "1"
"1" "2" "1" "4" "2" "39" "1"
"2" "1" "1" "1" "3" "25" "1"
"3" "2" "1" "1" "1" "22" "1"
"3" "1" "1" "1" "1" "20" "1"
"1" "1" "2" "1" "5" "45" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "30" "1"
"1" "1" "1" "1" "4" "16" "1"
"1" "2" "1" "1" "1" "16" "1"
"2" "2" "1" "7" "2" "66" "1"
"1" "1" "1" "1" "1" "20" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "1" "2" "2" "1" "35" "1"
"1" "2" "2" "2" "5" "71" "1"
"2" "2" "1" "6" "4" "68" "1"
"2" "1" "1" "2" "1" "21" "1"
"3" "1" "2" "1" "1" "40" "1"
"1" "2" "2" "2" "1" "26" "1"
"1" "1" "1" "1" "3" "31" "1"
"1" "1" "2" "1" "3" "16" "1"
"2" "1" "2" "1" "1" "19" "1"
"1" "1" "2" "1" "1" "28" "1"
"1" "1" "1" "1" "1" "17" "1"
"2" "1" "1" "1" "1" "17" "1"
"1" "1" "1" "1" "1" "53" "1"
"3" "2" "2" "2" "1" "78" "1"
"1" "2" "2" "1" "5" "16" "1"
"1" "1" "1" "1" "1" "16" "1"
"3" "1" "2" "1" "5" "17" "1"
"1" "1" "1" "1" "1" "22" "1"
"2" "1" "2" "1" "1" "39" "1"
"3" "1" "1" "1" "5" "16" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "1" "1" "1" "2" "17" "1"
"1" "2" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "26" "1"
"3" "1" "1" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "31" "1"
"2" "1" "2" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "2" "2" "2" "3" "21" "1"
"1" "1" "1" "1" "1" "16" "1"
"3" "1" "1" "1" "1" "72" "1"
"1" "2" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "3" "16" "1"
"1" "1" "1" "1" "2" "16" "1"
"1" "1" "1" "1" "1" "25" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "17" "1"
"2" "1" "1" "1" "1" "25" "1"
"3" "1" "1" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "1" "4" "16" "1"
"1" "1" "2" "1" "1" "36" "1"
"1" "1" "2" "1" "3" "52" "1"
"3" "1" "1" "5" "3" "20" "1"
"1" "1" "1" "1" "1" "17" "1"
"1" "1" "2" "1" "5" "48" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "34" "1"
"1" "1" "2" "9" "1" "16" "1"
"2" "1" "2" "1" "3" "31" "1"
"1" "2" "2" "1" "1" "16" "1"
"2" "2" "1" "1" "2" "16" "1"
"3" "1" "2" "1" "5" "38" "1"
"3" "1" "2" "4" "1" "54" "1"
"1" "2" "2" "1" "4" "25" "1"
"3" "1" "2" "1" "1" "74" "1"
"1" "1" "1" "8" "1" "32" "1"
"1" "1" "2" "1" "1" "24" "1"
"1" "1" "1" "2" "1" "78" "1"
"1" "2" "2" "1" "1" "16" "1"
"2" "1" "2" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "22" "1"
"1" "1" "1" "1" "1" "22" "1"
"2" "2" "2" "6" "4" "45" "1"
"3" "1" "1" "6" "1" "35" "1"
"1" "1" "2" "1" "1" "17" "1"
"1" "1" "2" "7" "5" "74" "1"
"2" "1" "1" "2" "4" "24" "1"
"1" "1" "1" "1" "5" "16" "1"
"1" "2" "2" "1" "1" "27" "1"
"2" "1" "1" "1" "1" "40" "1"
"2" "2" "2" "8" "5" "92" "1"
"1" "1" "1" "1" "1" "22" "1"
"2" "1" "1" "8" "1" "63" "1"
"1" "1" "1" "2" "1" "93" "1"
"1" "2" "1" "1" "1" "94" "1"
"2" "1" "1" "1" "1" "16" "1"
"3" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "1" "5" "16" "1"
"1" "1" "1" "1" "1" "23" "1"
"1" "1" "1" "1" "5" "16" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "2" "7" "2" "85" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "17" "1"
"1" "1" "2" "1" "4" "30" "1"
"2" "1" "1" "1" "1" "41" "1"
"1" "1" "2" "1" "1" "16" "1"
"2" "2" "1" "3" "5" "17" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "1" "1" "5" "1" "16" "1"
"2" "2" "1" "1" "5" "20" "1"
"1" "1" "2" "1" "1" "63" "1"
"1" "1" "1" "1" "1" "94" "1"
"2" "1" "2" "1" "5" "43" "1"
"1" "1" "1" "1" "1" "29" "1"
"3" "2" "2" "1" "1" "18" "1"
"1" "1" "1" "1" "1" "27" "1"
"3" "1" "1" "1" "3" "17" "1"
"1" "2" "2" "1" "1" "16" "1"
"1" "2" "1" "1" "2" "96" "1"
"3" "1" "2" "1" "1" "36" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "2" "2" "4" "28" "1"
"1" "1" "2" "1" "3" "16" "1"
"1" "1" "1" "1" "1" "38" "1"
"1" "1" "1" "1" "1" "17" "1"
"1" "1" "1" "1" "1" "18" "1"
"1" "2" "1" "1" "4" "17" "1"
"2" "2" "2" "1" "1" "27" "1"
"1" "1" "2" "1" "1" "29" "1"
"1" "2" "1" "1" "1" "27" "1"
"1" "1" "2" "9" "1" "16" "1"
"1" "1" "2" "7" "5" "96" "1"
"1" "1" "1" "1" "1" "16" "1"
"3" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "25" "1"
"2" "1" "2" "2" "1" "63" "1"
"1" "1" "1" "1" "3" "16" "1"
"3" "1" "1" "1" "1" "41" "1"
"1" "1" "1" "1" "1" "17" "1"
"1" "1" "1" "1" "1" "17" "1"
"1" "2" "1" "6" "1" "94" "1"
"1" "1" "1" "1" "1" "19" "1"
"2" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "2" "87" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "41" "1"
"2" "1" "2" "1" "1" "91" "1"
"1" "1" "2" "1" "1" "16" "1"
"3" "1" "2" "1" "2" "17" "1"
"1" "1" "1" "1" "3" "69" "1"
"1" "1" "1" "1" "3" "16" "1"
"2" "2" "2" "2" "3" "94" "1"
"1" "1" "1" "5" "1" "17" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "7" "1" "44" "1"
"1" "1" "2" "2" "4" "92" "1"
"2" "1" "1" "1" "5" "16" "1"
"1" "1" "1" "1" "3" "31" "1"
"2" "1" "1" "1" "1" "19" "1"
"1" "2" "2" "1" "1" "20" "1"
"1" "1" "2" "1" "1" "22" "1"
"2" "1" "1" "1" "1" "17" "1"
"2" "1" "1" "1" "1" "79" "1"
"3" "1" "1" "1" "1" "31" "1"
"1" "1" "1" "1" "1" "75" "1"
"2" "1" "1" "1" "1" "19" "1"
"2" "1" "1" "1" "1" "30" "1"
"1" "1" "1" "1" "1" "77" "1"
"3" "1" "2" "1" "5" "95" "1"
"2" "1" "2" "1" "2" "16" "1"
"1" "1" "1" "1" "1" "18" "1"
"1" "1" "2" "7" "1" "16" "1"
"1" "1" "2" "2" "1" "65" "1"
"1" "1" "1" "1" "1" "29" "1"
"1" "1" "1" "1" "1" "22" "1"
"2" "1" "2" "1" "1" "46" "1"
"1" "1" "2" "1" "1" "24" "1"
"2" "1" "2" "1" "1" "83" "1"
"1" "1" "1" "1" "5" "16" "1"
"2" "1" "1" "1" "1" "28" "1"
"2" "1" "2" "1" "4" "16" "1"
"3" "1" "2" "1" "2" "20" "1"
"2" "1" "1" "7" "1" "25" "1"
"1" "2" "2" "2" "3" "76" "1"
"1" "1" "2" "1" "1" "31" "1"
"2" "1" "1" "4" "1" "16" "1"
"2" "1" "2" "1" "1" "16" "1"
"1" "2" "2" "1" "1" "16" "1"
"1" "1" "1" "6" "4" "49" "1"
"3" "2" "1" "1" "1" "31" "1"
"1" "1" "2" "1" "1" "17" "1"
"2" "1" "2" "1" "1" "95" "1"
"1" "1" "1" "1" "1" "29" "1"
"1" "1" "2" "1" "1" "16" "1"
"3" "1" "2" "2" "1" "53" "1"
"1" "1" "2" "1" "2" "16" "1"
"1" "1" "1" "1" "1" "33" "1"
"1" "2" "2" "1" "1" "65" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "2" "1" "4" "33" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "1" "4" "39" "1"
"2" "1" "2" "1" "4" "24" "1"
"2" "1" "1" "1" "1" "27" "1"
"1" "1" "1" "1" "3" "94" "1"
"2" "1" "1" "9" "1" "17" "1"
"1" "1" "1" "1" "1" "75" "1"
"3" "1" "2" "1" "3" "16" "1"
"1" "1" "2" "1" "1" "27" "1"
"2" "2" "1" "2" "1" "28" "1"
"3" "1" "1" "6" "1" "81" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "2" "2" "5" "1" "42" "1"
"1" "1" "1" "1" "2" "17" "1"
"2" "1" "2" "1" "5" "52" "1"
"2" "1" "2" "1" "5" "52" "1"
"1" "1" "2" "1" "1" "16" "1"
"3" "1" "1" "1" "1" "22" "1"
"1" "1" "2" "2" "1" "86" "1"
"3" "1" "1" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "45" "1"
"2" "1" "1" "1" "1" "19" "1"
"1" "1" "1" "1" "4" "16" "1"
"2" "1" "2" "1" "2" "38" "1"
"3" "1" "1" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "16" "1"
"2" "1" "1" "1" "4" "16" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "1" "1" "1" "1" "63" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "1" "1" "4" "1" "16" "1"
"1" "1" "1" "1" "1" "17" "1"
"2" "1" "1" "1" "1" "16" "1"
"3" "1" "2" "1" "1" "16" "1"
"2" "1" "1" "1" "1" "17" "1"
"1" "1" "1" "1" "3" "16" "1"
"2" "1" "1" "8" "1" "21" "1"
"1" "1" "1" "1" "5" "30" "1"
"3" "1" "1" "1" "2" "16" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "1" "1" "1" "4" "81" "1"
"1" "1" "1" "1" "1" "46" "1"
"2" "1" "1" "1" "3" "16" "1"
"3" "1" "2" "1" "3" "49" "1"
"1" "1" "2" "1" "1" "27" "1"
"1" "1" "1" "1" "1" "20" "1"
"2" "2" "1" "2" "2" "28" "1"
"1" "1" "2" "1" "3" "16" "1"
"1" "1" "2" "4" "5" "77" "1"
"3" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "24" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "2" "2" "2" "1" "85" "1"
"2" "1" "1" "7" "2" "69" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "1" "1" "2" "3" "16" "1"
"2" "2" "1" "3" "4" "17" "1"
"3" "1" "1" "1" "2" "16" "1"
"1" "1" "1" "2" "5" "53" "1"
"1" "1" "1" "1" "1" "46" "1"
"1" "2" "1" "2" "4" "35" "1"
"1" "1" "1" "1" "4" "17" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "2" "5" "89" "1"
